subject	stream	weight_type	number	weight	x0_type
19	single	model	6	0.6880200817449934	specific
19	single	model	7	0.7034549442455112	specific
19	single	model	8	0.7306122609206244	specific
19	single	model	9	0.76336939474753	specific
19	single	model_k1	1	0.5210295219304734	specific
19	single	model_k1	2	0.5596740602881637	specific
19	single	model_k1	3	0.5794330814530227	specific
19	single	model_k1	4	0.6287734961568717	specific
19	single	model_k1	5	0.6650257695250766	specific
19	single	model_k1	6	0.683352016787059	specific
19	single	model_k1	7	0.7035874361452635	specific
19	single	model_k1	8	0.7349236465425889	specific
19	single	model_k1	9	0.7728763810329812	specific
19	single	model_mean	1	0.4114605769411	specific
19	single	model_mean	2	0.4410848597535542	specific
19	single	model_mean	3	0.4652640046608574	specific
19	single	model_mean	4	0.5205880508807494	specific
19	single	model_mean	5	0.5800973987382025	specific
19	single	model_mean	6	0.615557563722659	specific
19	single	model_mean	7	0.632978675799389	specific
19	single	model_mean	8	0.665751876217954	specific
19	single	model_mean	9	0.7101723892211911	specific
20	dual	data	1	0.4226190476190476	specific
20	dual	data	2	0.4484848484848485	specific
20	dual	data	3	0.4418604651162791	specific
20	dual	data	4	0.42105263157894735	specific
20	dual	data	5	0.49271137026239065	specific
20	dual	data	6	0.4696969696969697	specific
20	dual	data	7	0.5636363636363636	specific
20	dual	data	8	0.6268656716417911	specific
20	dual	data	9	0.6139817629179332	specific
20	dual	model	1	0.4199556898062511	specific
20	dual	model	2	0.4505547386102486	specific
20	dual	model	3	0.4427816914342239	specific
20	dual	model	4	0.4479741736353677	specific
20	dual	model	5	0.4594925385717401	specific
20	dual	model	6	0.4778288925523236	specific
20	dual	model	7	0.5642164054722327	specific
20	dual	model	8	0.6127633133270242	specific
20	dual	model	9	0.6274853054813292	specific
20	dual	model_k1	1	0.3825375050734034	specific
20	dual	model_k1	2	0.4339049992192514	specific
20	dual	model_k1	3	0.4521645389210694	specific
20	dual	model_k1	4	0.4690690982582632	specific
20	dual	model_k1	5	0.5008556637498467	specific
20	dual	model_k1	6	0.525896498603767	specific
20	dual	model_k1	7	0.5527574770212417	specific
20	dual	model_k1	8	0.5750020744398509	specific
20	dual	model_k1	9	0.6104858020271015	specific
20	dual	model_mean	1	0.36764424081075314	specific
20	dual	model_mean	2	0.4402454449997058	specific
20	dual	model_mean	3	0.4680089931224798	specific
20	dual	model_mean	4	0.46538751576758464	specific
20	dual	model_mean	5	0.47235341302415207	specific
20	dual	model_mean	6	0.49788795252360674	specific
20	dual	model_mean	7	0.5404371060564015	specific
20	dual	model_mean	8	0.5900790718123908	specific
20	dual	model_mean	9	0.6611984740266973	specific
20	single	data	1	0.5714285714285714	specific
20	single	data	2	0.49696969696969695	specific
20	single	data	3	0.4883720930232558	specific
20	single	data	4	0.5325077399380805	specific
20	single	data	5	0.5714285714285714	specific
20	single	data	6	0.6212121212121212	specific
20	single	data	7	0.6909090909090909	specific
20	single	data	8	0.7313432835820896	specific
20	single	data	9	0.668693009118541	specific
20	single	model	1	0.49671037846281574	specific
20	single	model	2	0.5023419655314498	specific
20	single	model	3	0.5280903408360402	specific
20	single	model	4	0.5176580235980299	specific
20	single	model	5	0.6012006070206186	specific
20	single	model	6	0.6213715302505767	specific
20	single	model	7	0.6588965802775433	specific
20	single	model	8	0.6902749329636934	specific
20	single	model	9	0.6746836986212522	specific
20	single	model_k1	1	0.4984822113282822	specific
20	single	model_k1	2	0.523366795369736	specific
20	single	model_k1	3	0.5517136137323441	specific
20	single	model_k1	4	0.5532868492757677	specific
20	single	model_k1	5	0.5798812913511574	specific
20	single	model_k1	6	0.600078437627582	specific
20	single	model_k1	7	0.644670320728239	specific
20	single	model_k1	8	0.6829663395998455	specific
20	single	model_k1	9	0.6983798797537509	specific
20	single	model_mean	1	0.3906760675854013	specific
20	single	model_mean	2	0.4137721680088866	specific
20	single	model_mean	3	0.45414139385424845	specific
20	single	model_mean	4	0.4550071931938475	specific
20	single	model_mean	5	0.5074529738694701	specific
20	single	model_mean	6	0.5425751267313945	specific
20	single	model_mean	7	0.6044119677160641	specific
20	single	model_mean	8	0.6570971605250063	specific
20	single	model_mean	9	0.6698984704520501	specific
21	dual	data	1	0.3773006134969325	specific
21	dual	data	2	0.436950146627566	specific
21	dual	data	3	0.4095238095238095	specific
21	dual	data	4	0.41533546325878595	specific
21	dual	data	5	0.5120481927710844	specific
21	dual	data	6	0.4610951008645533	specific
21	dual	data	7	0.5583333333333333	specific
21	dual	data	8	0.6037151702786377	specific
21	dual	data	9	0.7084548104956269	specific
21	dual	model	1	0.3807097785469863	specific
21	dual	model	2	0.4304100420967034	specific
21	dual	model	3	0.4009839218258355	specific
21	dual	model	4	0.4438848644499104	specific
21	dual	model	5	0.47605435170011723	specific
21	dual	model	6	0.4935848403810672	specific
21	dual	model	7	0.5427201123699906	specific
21	dual	model	8	0.6070154917434714	specific
21	dual	model	9	0.7087570298184822	specific
21	dual	model_k1	1	0.34597597113244344	specific
21	dual	model_k1	2	0.40026466811472067	specific
21	dual	model_k1	3	0.39192844612881017	specific
21	dual	model_k1	4	0.4717497859233382	specific
21	dual	model_k1	5	0.5155422705537643	specific
21	dual	model_k1	6	0.5400873316029284	specific
21	dual	model_k1	7	0.5737649218580696	specific
21	dual	model_k1	8	0.5889767681494663	specific
21	dual	model_k1	9	0.653764525329082	specific
21	dual	model_mean	1	0.360063398460403	specific
21	dual	model_mean	2	0.42286040060400665	specific
21	dual	model_mean	3	0.4183873279117266	specific
21	dual	model_mean	4	0.47207811929752497	specific
21	dual	model_mean	5	0.49621855267034304	specific
21	dual	model_mean	6	0.5087691503275582	specific
21	dual	model_mean	7	0.5459228369196997	specific
21	dual	model_mean	8	0.588027332638222	specific
21	dual	model_mean	9	0.673816243382417	specific
21	single	data	1	0.401840490797546	specific
21	single	data	2	0.4574780058651026	specific
21	single	data	3	0.5015873015873016	specific
21	single	data	4	0.43769968051118213	specific
21	single	data	5	0.5421686746987951	specific
21	single	data	6	0.6455331412103746	specific
21	single	data	7	0.5555555555555556	specific
21	single	data	8	0.6749226006191951	specific
21	single	data	9	0.7463556851311953	specific
21	single	model	1	0.3854493791128572	specific
21	single	model	2	0.4519874249712684	specific
21	single	model	3	0.5000827649292101	specific
21	single	model	4	0.50100304220802	specific
21	single	model	5	0.5567855382332041	specific
21	single	model	6	0.6192133028694649	specific
21	single	model	7	0.5995845583157388	specific
21	single	model	8	0.6719735940859709	specific
21	single	model	9	0.7226767138041315	specific
21	single	model_k1	1	0.39111054138634194	specific
21	single	model_k1	2	0.44019696200455777	specific
21	single	model_k1	3	0.48450844941452026	specific
21	single	model_k1	4	0.48044077171201893	specific
21	single	model_k1	5	0.559571542775045	specific
21	single	model_k1	6	0.6420511090209258	specific
21	single	model_k1	7	0.6140520336014197	specific
21	single	model_k1	8	0.6821688761162643	specific
21	single	model_k1	9	0.7148339249294429	specific
21	single	model_mean	1	0.393396013366583	specific
21	single	model_mean	2	0.43413776166528223	specific
21	single	model_mean	3	0.4730437483282246	specific
21	single	model_mean	4	0.4664660281478454	specific
21	single	model_mean	5	0.5546112084355059	specific
21	single	model_mean	6	0.6400537899402468	specific
21	single	model_mean	7	0.6100146460105094	specific
21	single	model_mean	8	0.6740317351730578	specific
21	single	model_mean	9	0.7000476060665309	specific
22	dual	data	1	0.4024767801857585	specific
22	dual	data	2	0.4229607250755287	specific
22	dual	data	3	0.4	specific
22	dual	data	4	0.4518950437317784	specific
22	dual	data	5	0.45645645645645644	specific
22	dual	data	6	0.4970588235294118	specific
22	dual	data	7	0.5238095238095238	specific
22	dual	data	8	0.5841269841269842	specific
22	dual	data	9	0.7424657534246575	specific
22	dual	model	1	0.4052242129697793	specific
22	dual	model	2	0.41803197726709673	specific
22	dual	model	3	0.4155477234394666	specific
22	dual	model	4	0.45536473339700967	specific
22	dual	model	5	0.4427722836285965	specific
22	dual	model	6	0.48886719275068696	specific
22	dual	model	7	0.5201834641431603	specific
22	dual	model	8	0.5990752074309471	specific
22	dual	model	9	0.7373175515028947	specific
22	dual	model_k1	1	0.35688096038442074	specific
22	dual	model_k1	2	0.38781409348992657	specific
22	dual	model_k1	3	0.41941541049388464	specific
22	dual	model_k1	4	0.46527894297384803	specific
22	dual	model_k1	5	0.49198712992493016	specific
22	dual	model_k1	6	0.5505928827331557	specific
22	dual	model_k1	7	0.567813690658878	specific
22	dual	model_k1	8	0.5941536892203486	specific
22	dual	model_k1	9	0.6553784269560387	specific
22	dual	model_mean	1	0.3672572567583246	specific
22	dual	model_mean	2	0.4071329258050007	specific
22	dual	model_mean	3	0.4299588436993944	specific
22	dual	model_mean	4	0.46896461517316884	specific
22	dual	model_mean	5	0.46809259422901345	specific
22	dual	model_mean	6	0.5186068128342642	specific
22	dual	model_mean	7	0.5462600092116222	specific
22	dual	model_mean	8	0.593516623534745	specific
22	dual	model_mean	9	0.6862823080134107	specific
22	single	data	1	0.42857142857142855	specific
22	single	data	2	0.4194528875379939	specific
22	single	data	3	0.4550898203592814	specific
22	single	data	4	0.55	specific
22	single	data	5	0.5800604229607251	specific
22	single	data	6	0.6119402985074627	specific
22	single	data	7	0.657051282051282	specific
22	single	data	8	0.6613418530351438	specific
22	single	data	9	0.7307692307692307	specific
22	single	model	1	0.43037958665639753	specific
22	single	model	2	0.4001340327404798	specific
22	single	model	3	0.47094621290110883	specific
22	single	model	4	0.55751605984564	specific
22	single	model	5	0.5659516993596609	specific
22	single	model	6	0.6279645834968703	specific
22	single	model	7	0.6479058956257011	specific
22	single	model	8	0.6728252107467682	specific
22	single	model	9	0.7211289573037396	specific
22	single	model_k1	1	0.4303686532362745	specific
22	single	model_k1	2	0.40017789150465866	specific
22	single	model_k1	3	0.4710191160883926	specific
22	single	model_k1	4	0.5575834772647081	specific
22	single	model_k1	5	0.5659370286979968	specific
22	single	model_k1	6	0.6279159848790362	specific
22	single	model_k1	7	0.647867955010168	specific
22	single	model_k1	8	0.6728257777480844	specific
22	single	model_k1	9	0.7211618494602671	specific
22	single	model_mean	1	0.42172671481731583	specific
22	single	model_mean	2	0.3880324098737132	specific
22	single	model_mean	3	0.44939952670219935	specific
22	single	model_mean	4	0.5293080190793068	specific
22	single	model_mean	5	0.5489658405907208	specific
22	single	model_mean	6	0.6110373113820394	specific
22	single	model_mean	7	0.6289472295681724	specific
22	single	model_mean	8	0.6469699204726743	specific
22	single	model_mean	9	0.6924713214927619	specific
24	dual	data	1	0.34615384615384615	specific
24	dual	data	2	0.40555555555555556	specific
24	dual	data	3	0.4392523364485981	specific
24	dual	data	4	0.40615384615384614	specific
24	dual	data	5	0.4909090909090909	specific
24	dual	data	6	0.5548961424332344	specific
24	dual	data	7	0.4968944099378882	specific
24	dual	data	8	0.6242603550295858	specific
24	dual	data	9	0.7416413373860182	specific
24	dual	model	1	0.3434052398322522	specific
24	dual	model	2	0.41357943837862055	specific
24	dual	model	3	0.4426388767869816	specific
24	dual	model	4	0.4248844650009701	specific
24	dual	model	5	0.4675176214002186	specific
24	dual	model	6	0.5253683723762111	specific
24	dual	model	7	0.5143317499040142	specific
24	dual	model	8	0.6478909748336945	specific
24	dual	model	9	0.7262430730417092	specific
24	dual	model_k1	1	0.32437725383803867	specific
24	dual	model_k1	2	0.37598113984726134	specific
24	dual	model_k1	3	0.41591150916955727	specific
24	dual	model_k1	4	0.444111317428189	specific
24	dual	model_k1	5	0.5038916497874486	specific
24	dual	model_k1	6	0.5699803465663166	specific
24	dual	model_k1	7	0.5439067638276562	specific
24	dual	model_k1	8	0.6557513249585005	specific
24	dual	model_k1	9	0.6748144627323839	specific
24	dual	model_mean	1	0.35959520886162566	specific
24	dual	model_mean	2	0.4267764842868791	specific
24	dual	model_mean	3	0.4504746624032766	specific
24	dual	model_mean	4	0.45450338967680654	specific
24	dual	model_mean	5	0.48141683193032186	specific
24	dual	model_mean	6	0.525110737025632	specific
24	dual	model_mean	7	0.5166852716426106	specific
24	dual	model_mean	8	0.6191272261595593	specific
24	dual	model_mean	9	0.6718352096036	specific
24	single	data	1	0.3609467455621302	specific
24	single	data	2	0.4083333333333333	specific
24	single	data	3	0.45482866043613707	specific
24	single	data	4	0.4676923076923077	specific
24	single	data	5	0.5696969696969697	specific
24	single	data	6	0.5637982195845698	specific
24	single	data	7	0.5993788819875776	specific
24	single	data	8	0.6420118343195266	specific
24	single	data	9	0.6838905775075987	specific
24	single	model	1	0.3828196503861687	specific
24	single	model	2	0.44395307720936455	specific
24	single	model	3	0.44645907521539047	specific
24	single	model	4	0.46402066097075356	specific
24	single	model	5	0.5527128593254064	specific
24	single	model	6	0.5544212906546496	specific
24	single	model	7	0.6308942842068267	specific
24	single	model	8	0.6638341079458333	specific
24	single	model	9	0.6973791776035694	specific
24	single	model_k1	1	0.35855298482348463	specific
24	single	model_k1	2	0.43875767477109834	specific
24	single	model_k1	3	0.4579669104872273	specific
24	single	model_k1	4	0.48030425081285205	specific
24	single	model_k1	5	0.528757237630861	specific
24	single	model_k1	6	0.5151867243686753	specific
24	single	model_k1	7	0.6006013148130639	specific
24	single	model_k1	8	0.6507417999473656	specific
24	single	model_k1	9	0.7055068623436123	specific
24	single	model_mean	1	0.3751765486082275	specific
24	single	model_mean	2	0.4454511115420822	specific
24	single	model_mean	3	0.45928234688248926	specific
24	single	model_mean	4	0.47970347719526013	specific
24	single	model_mean	5	0.5376722678113802	specific
24	single	model_mean	6	0.5317719426698354	specific
24	single	model_mean	7	0.6118216468076496	specific
24	single	model_mean	8	0.6551367202041971	specific
24	single	model_mean	9	0.6998516376383555	specific
25	dual	data	1	0.428125	specific
25	dual	data	2	0.4367469879518072	specific
25	dual	data	3	0.43567251461988304	specific
25	dual	data	4	0.45151515151515154	specific
25	dual	data	5	0.44744744744744747	specific
25	dual	data	6	0.5	specific
25	dual	data	7	0.533724340175953	specific
25	dual	data	8	0.5541795665634675	specific
25	dual	data	9	0.7031700288184438	specific
25	dual	model	1	0.42699603544604925	specific
25	dual	model	2	0.44106947724192447	specific
25	dual	model	3	0.4417186356362651	specific
25	dual	model	4	0.4400310399983566	specific
25	dual	model	5	0.46187691158187544	specific
25	dual	model	6	0.47784182854924356	specific
25	dual	model	7	0.5313078538516397	specific
25	dual	model	8	0.5770851263793702	specific
25	dual	model	9	0.6934444178871063	specific
25	dual	model_k1	1	0.40074957552343715	specific
25	dual	model_k1	2	0.424485228035401	specific
25	dual	model_k1	3	0.4434267616200108	specific
25	dual	model_k1	4	0.4760332229382143	specific
25	dual	model_k1	5	0.5048662726414423	specific
25	dual	model_k1	6	0.5176482702677134	specific
25	dual	model_k1	7	0.5411757213898808	specific
25	dual	model_k1	8	0.5660698137096943	specific
25	dual	model_k1	9	0.6188096793672357	specific
25	dual	model_mean	1	0.39182027275691783	specific
25	dual	model_mean	2	0.43196806665847143	specific
25	dual	model_mean	3	0.4574726610166992	specific
25	dual	model_mean	4	0.4683589089875809	specific
25	dual	model_mean	5	0.48393508795384305	specific
25	dual	model_mean	6	0.48762174140871667	specific
25	dual	model_mean	7	0.5277251917683722	specific
25	dual	model_mean	8	0.5741807303835483	specific
25	dual	model_mean	9	0.667822927407309	specific
25	single	data	1	0.296875	specific
25	single	data	2	0.3704819277108434	specific
25	single	data	3	0.4415204678362573	specific
25	single	data	4	0.43636363636363634	specific
25	single	data	5	0.4954954954954955	specific
25	single	data	6	0.5090361445783133	specific
25	single	data	7	0.533724340175953	specific
25	single	data	8	0.6068111455108359	specific
25	single	data	9	0.6195965417867435	specific
25	single	model	1	0.30283207620582736	specific
25	single	model	2	0.3702527767232195	specific
25	single	model	3	0.4204476285785111	specific
25	single	model	4	0.46445434625345156	specific
25	single	model	5	0.4710084927878378	specific
25	single	model	6	0.5012027330424694	specific
25	single	model	7	0.5453665364574506	specific
25	single	model	8	0.5963538551433086	specific
25	single	model	9	0.6242073725893678	specific
25	single	model_k1	1	0.3099849881470643	specific
25	single	model_k1	2	0.3672350253915259	specific
25	single	model_k1	3	0.40903415801431126	specific
25	single	model_k1	4	0.4520354743636126	specific
25	single	model_k1	5	0.471722562177578	specific
25	single	model_k1	6	0.5164071045336041	specific
25	single	model_k1	7	0.5624473703851548	specific
25	single	model_k1	8	0.6047109152617554	specific
25	single	model_k1	9	0.6207927735841103	specific
25	single	model_mean	1	0.38202153259594446	specific
25	single	model_mean	2	0.4337572529542203	specific
25	single	model_mean	3	0.47214721280466077	specific
25	single	model_mean	4	0.510777945403084	specific
25	single	model_mean	5	0.5465586538578247	specific
25	single	model_mean	6	0.593704439199116	specific
25	single	model_mean	7	0.6393229165304535	specific
25	single	model_mean	8	0.6656732621895718	specific
25	single	model_mean	9	0.6788886333465125	specific
26	dual	data	1	0.3956386292834891	specific
26	dual	data	2	0.4068767908309456	specific
26	dual	data	3	0.41975308641975306	specific
26	dual	data	4	0.40804597701149425	specific
26	dual	data	5	0.5250737463126843	specific
26	dual	data	6	0.46875	specific
26	dual	data	7	0.5727848101265823	specific
26	dual	data	8	0.6219512195121951	specific
26	dual	data	9	0.676056338028169	specific
26	dual	model	1	0.3892779236038004	specific
26	dual	model	2	0.40686891931679897	specific
26	dual	model	3	0.4158168805693196	specific
26	dual	model	4	0.4419119080782678	specific
26	dual	model	5	0.4909776188699387	specific
26	dual	model	6	0.4848438283330685	specific
26	dual	model	7	0.5640043018488993	specific
26	dual	model	8	0.6218977911315857	specific
26	dual	model	9	0.6781274581042737	specific
26	dual	model_k1	1	0.359872374994805	specific
26	dual	model_k1	2	0.3853253844694224	specific
26	dual	model_k1	3	0.41789425500686544	specific
26	dual	model_k1	4	0.46500919218391185	specific
26	dual	model_k1	5	0.525223974284818	specific
26	dual	model_k1	6	0.513004827595317	specific
26	dual	model_k1	7	0.580126496108992	specific
26	dual	model_k1	8	0.6117684756426688	specific
26	dual	model_k1	9	0.6382787776065403	specific
26	dual	model_mean	1	0.38899309416705125	specific
26	dual	model_mean	2	0.42964168959224724	specific
26	dual	model_mean	3	0.45046319771339216	specific
26	dual	model_mean	4	0.4779697382300744	specific
26	dual	model_mean	5	0.490863374367039	specific
26	dual	model_mean	6	0.47581511016347255	specific
26	dual	model_mean	7	0.5409559777001796	specific
26	dual	model_mean	8	0.5916428206813382	specific
26	dual	model_mean	9	0.6457472361746596	specific
26	single	data	1	0.48909657320872274	specific
26	single	data	2	0.44126074498567336	specific
26	single	data	3	0.5339506172839507	specific
26	single	data	4	0.5172413793103449	specific
26	single	data	5	0.5811209439528023	specific
26	single	data	6	0.65625	specific
26	single	data	7	0.7341772151898734	specific
26	single	data	8	0.6829268292682927	specific
26	single	data	9	0.7408450704225352	specific
26	single	model	1	0.4496543541455834	specific
26	single	model	2	0.4521987383424423	specific
26	single	model	3	0.5231670619157939	specific
26	single	model	4	0.5310769060219226	specific
26	single	model	5	0.5990721361365715	specific
26	single	model	6	0.6674359615603114	specific
26	single	model	7	0.7027985321177219	specific
26	single	model	8	0.6823194398850801	specific
26	single	model	9	0.7266173206241865	specific
26	single	model_k1	1	0.4504502400132109	specific
26	single	model_k1	2	0.469099381751664	specific
26	single	model_k1	3	0.5469715580709508	specific
26	single	model_k1	4	0.5602351301531234	specific
26	single	model_k1	5	0.5938581465269913	specific
26	single	model_k1	6	0.6530147012492243	specific
26	single	model_k1	7	0.6953894206731821	specific
26	single	model_k1	8	0.6870724923114699	specific
26	single	model_k1	9	0.7446582516135822	specific
26	single	model_mean	1	0.3875501344752159	specific
26	single	model_mean	2	0.3970576103917644	specific
26	single	model_mean	3	0.468537970434174	specific
26	single	model_mean	4	0.4775141828359281	specific
26	single	model_mean	5	0.5251832799000576	specific
26	single	model_mean	6	0.5936163429564324	specific
26	single	model_mean	7	0.639018678432784	specific
26	single	model_mean	8	0.6260859875358811	specific
26	single	model_mean	9	0.6810301697562738	specific
27	dual	data	1	0.3757396449704142	specific
27	dual	data	2	0.43670886075949367	specific
27	dual	data	3	0.38485804416403785	specific
27	dual	data	4	0.49554896142433236	specific
27	dual	data	5	0.5	specific
27	dual	data	6	0.513595166163142	specific
27	dual	data	7	0.5584795321637427	specific
27	dual	data	8	0.5791044776119403	specific
27	dual	data	9	0.6441176470588236	specific
27	dual	model	1	0.37956489727807613	specific
27	dual	model	2	0.4181552935842967	specific
27	dual	model	3	0.42862072995011385	specific
27	dual	model	4	0.46242509084159905	specific
27	dual	model	5	0.4902034472392017	specific
27	dual	model	6	0.5172386694359374	specific
27	dual	model	7	0.5764593230588834	specific
27	dual	model	8	0.5842340941054099	specific
27	dual	model	9	0.6328131455721658	specific
27	dual	model_k1	1	0.3654100093122365	specific
27	dual	model_k1	2	0.4079730698759221	specific
27	dual	model_k1	3	0.43133846926764957	specific
27	dual	model_k1	4	0.4783448912298486	specific
27	dual	model_k1	5	0.507715433129542	specific
27	dual	model_k1	6	0.5268127031750548	specific
27	dual	model_k1	7	0.5808506921679617	specific
27	dual	model_k1	8	0.5748921492736455	specific
27	dual	model_k1	9	0.615783774099262	specific
27	dual	model_mean	1	0.3679794747066197	specific
27	dual	model_mean	2	0.41949531757811664	specific
27	dual	model_mean	3	0.44552255478649344	specific
27	dual	model_mean	4	0.47441063883590834	specific
27	dual	model_mean	5	0.48492634179695276	specific
27	dual	model_mean	6	0.5030539069677993	specific
27	dual	model_mean	7	0.5629776341411905	specific
27	dual	model_mean	8	0.5844156152279594	specific
27	dual	model_mean	9	0.6479773390509155	specific
27	single	data	1	0.5029585798816568	specific
27	single	data	2	0.5063291139240507	specific
27	single	data	3	0.5047318611987381	specific
27	single	data	4	0.5311572700296736	specific
27	single	data	5	0.6017441860465116	specific
27	single	data	6	0.6525679758308157	specific
27	single	data	7	0.6842105263157895	specific
27	single	data	8	0.7253731343283583	specific
27	single	data	9	0.7088235294117647	specific
27	single	model	1	0.47534827918099143	specific
27	single	model	2	0.5080725958930153	specific
27	single	model	3	0.5093633987035665	specific
27	single	model	4	0.5375947009835681	specific
27	single	model	5	0.605707857534207	specific
27	single	model	6	0.6645063262842249	specific
27	single	model	7	0.678654122313398	specific
27	single	model	8	0.7084618244451214	specific
27	single	model	9	0.7011677784021518	specific
27	single	model_k1	1	0.47283471859462145	specific
27	single	model_k1	2	0.5163792187967812	specific
27	single	model_k1	3	0.5353552281399566	specific
27	single	model_k1	4	0.5691555073756539	specific
27	single	model_k1	5	0.5822468129814957	specific
27	single	model_k1	6	0.6395407779197978	specific
27	single	model_k1	7	0.6635049468301025	specific
27	single	model_k1	8	0.7017794423614047	specific
27	single	model_k1	9	0.7150020059473688	specific
27	single	model_mean	1	0.39870050150671416	specific
27	single	model_mean	2	0.44557204289869135	specific
27	single	model_mean	3	0.46084337533077346	specific
27	single	model_mean	4	0.5004937220729226	specific
27	single	model_mean	5	0.531817369425115	specific
27	single	model_mean	6	0.6077350493555025	specific
27	single	model_mean	7	0.6324402603604499	specific
27	single	model_mean	8	0.677917163505984	specific
27	single	model_mean	9	0.6840835667090306	specific
28	dual	data	1	0.38837920489296635	specific
28	dual	data	2	0.4221556886227545	specific
28	dual	data	3	0.4633431085043988	specific
28	dual	data	4	0.44776119402985076	specific
28	dual	data	5	0.5300859598853869	specific
28	dual	data	6	0.504950495049505	specific
28	dual	data	7	0.5311653116531165	specific
28	dual	data	8	0.5728476821192053	specific
28	dual	data	9	0.6424242424242425	specific
28	dual	model	1	0.38293538832498464	specific
28	dual	model	2	0.4246047845288722	specific
28	dual	model	3	0.4675883611853126	specific
28	dual	model	4	0.4909879409607161	specific
28	dual	model	5	0.4892440725907245	specific
28	dual	model	6	0.48787730021736203	specific
28	dual	model	7	0.5369661996281203	specific
28	dual	model	8	0.5956114324416844	specific
28	dual	model	9	0.6286222879965657	specific
28	dual	model_k1	1	0.37609762758178983	specific
28	dual	model_k1	2	0.3944288248767541	specific
28	dual	model_k1	3	0.4465674451523887	specific
28	dual	model_k1	4	0.4789063287941182	specific
28	dual	model_k1	5	0.5090941393691387	specific
28	dual	model_k1	6	0.5163548045544958	specific
28	dual	model_k1	7	0.5677352820176418	specific
28	dual	model_k1	8	0.6119218448419282	specific
28	dual	model_k1	9	0.6034534930373057	specific
28	dual	model_mean	1	0.37500546411981794	specific
28	dual	model_mean	2	0.4123202593773489	specific
28	dual	model_mean	3	0.4572085566424847	specific
28	dual	model_mean	4	0.4796972319401647	specific
28	dual	model_mean	5	0.47995225043078454	specific
28	dual	model_mean	6	0.48701998601853147	specific
28	dual	model_mean	7	0.5499281391876818	specific
28	dual	model_mean	8	0.6162081904568923	specific
28	dual	model_mean	9	0.6483721455865081	specific
28	single	data	1	0.4481707317073171	specific
28	single	data	2	0.49702380952380953	specific
28	single	data	3	0.4281524926686217	specific
28	single	data	4	0.4417910447761194	specific
28	single	data	5	0.5816618911174785	specific
28	single	data	6	0.6212624584717608	specific
28	single	data	7	0.6341463414634146	specific
28	single	data	8	0.6788079470198676	specific
28	single	data	9	0.7386018237082067	specific
28	single	model	1	0.407169792073476	specific
28	single	model	2	0.4533226656334951	specific
28	single	model	3	0.45801599662189374	specific
28	single	model	4	0.45966441193249885	specific
28	single	model	5	0.5950863003100968	specific
28	single	model	6	0.6260686920595991	specific
28	single	model	7	0.6450220236673139	specific
28	single	model	8	0.6555290933274147	specific
28	single	model	9	0.6959255112672557	specific
28	single	model_k1	1	0.40519371636447654	specific
28	single	model_k1	2	0.4567060051763844	specific
28	single	model_k1	3	0.48043290973529246	specific
28	single	model_k1	4	0.48156270864150874	specific
28	single	model_k1	5	0.5720959192074816	specific
28	single	model_k1	6	0.6023674285436967	specific
28	single	model_k1	7	0.6307161596901202	specific
28	single	model_k1	8	0.6527466451707126	specific
28	single	model_k1	9	0.7025482920252921	specific
28	single	model_mean	1	0.3753662973955766	specific
28	single	model_mean	2	0.4270258834400248	specific
28	single	model_mean	3	0.44203872741356043	specific
28	single	model_mean	4	0.4449739889735016	specific
28	single	model_mean	5	0.5557474172653764	specific
28	single	model_mean	6	0.591511904139245	specific
28	single	model_mean	7	0.6209786064547772	specific
28	single	model_mean	8	0.6382648614373095	specific
28	single	model_mean	9	0.6893569736409577	specific
29	dual	data	1	0.43641618497109824	specific
29	dual	data	2	0.430635838150289	specific
29	dual	data	3	0.39710144927536234	specific
29	dual	data	4	0.4370860927152318	specific
29	dual	data	5	0.49079754601226994	specific
29	dual	data	6	0.5342857142857143	specific
29	dual	data	7	0.4827586206896552	specific
29	dual	data	8	0.6439169139465876	specific
29	dual	data	9	0.6474164133738601	specific
29	dual	model	1	0.4085706267693329	specific
29	dual	model	2	0.4374815189209825	specific
29	dual	model	3	0.43345846317844283	specific
29	dual	model	4	0.44868198685990396	specific
29	dual	model	5	0.46878285433007477	specific
29	dual	model	6	0.4959966113330206	specific
29	dual	model	7	0.5541405530220288	specific
29	dual	model	8	0.6094307570952819	specific
29	dual	model	9	0.6493914946188397	specific
29	dual	model_k1	1	0.3783700342318389	specific
29	dual	model_k1	2	0.42563968274737657	specific
29	dual	model_k1	3	0.4359918775930335	specific
29	dual	model_k1	4	0.4711854694532579	specific
29	dual	model_k1	5	0.5008418756211932	specific
29	dual	model_k1	6	0.5225722709957075	specific
29	dual	model_k1	7	0.557769265967109	specific
29	dual	model_k1	8	0.5881521180187954	specific
29	dual	model_k1	9	0.6285319831728343	specific
29	dual	model_mean	1	0.36488264170666085	specific
29	dual	model_mean	2	0.4328039986183649	specific
29	dual	model_mean	3	0.44181649496383274	specific
29	dual	model_mean	4	0.46161572120085387	specific
29	dual	model_mean	5	0.47366268751417073	specific
29	dual	model_mean	6	0.49872601465959404	specific
29	dual	model_mean	7	0.5479374544898956	specific
29	dual	model_mean	8	0.6019344691872031	specific
29	dual	model_mean	9	0.6855734909529458	specific
29	single	data	1	0.4190751445086705	specific
29	single	data	2	0.47398843930635837	specific
29	single	data	3	0.45507246376811594	specific
29	single	data	4	0.4966887417218543	specific
