subject	stream	weight_type	position	number	weight	x0_type
17	dual	model_k1	8	4	0.5212885954073392	specific
17	dual	model_k1	8	5	0.4371497507643138	specific
17	dual	model_k1	8	6	0.41256301617936897	specific
17	dual	model_k1	8	7	0.6483213138141043	specific
17	dual	model_k1	8	8	0.5486698670116684	specific
17	dual	model_k1	8	9	0.6805791274075512	specific
17	dual	model_k1	9	1	0.36388935050389837	specific
17	dual	model_k1	9	2	0.42248100115579085	specific
17	dual	model_k1	9	3	0.4574166646929708	specific
17	dual	model_k1	9	4	0.5513427173167083	specific
17	dual	model_k1	9	5	0.6082393707440233	specific
17	dual	model_k1	9	6	0.5187946570403273	specific
17	dual	model_k1	9	7	0.5607888426101644	specific
17	dual	model_k1	9	8	0.5906338092688446	specific
17	dual	model_k1	9	9	0.6687153481834432	specific
17	single	data	0	1	0.2413793103448276	specific
17	single	data	0	2	0.4642857142857143	specific
17	single	data	0	3	0.5555555555555556	specific
17	single	data	0	4	0.41379310344827586	specific
17	single	data	0	5	0.4375	specific
17	single	data	0	6	0.6666666666666666	specific
17	single	data	0	7	0.5945945945945946	specific
17	single	data	0	8	0.6410256410256411	specific
17	single	data	0	9	0.7297297297297297	specific
17	single	data	1	1	0.3333333333333333	specific
17	single	data	1	2	0.4411764705882353	specific
17	single	data	1	3	0.5641025641025641	specific
17	single	data	1	4	0.4444444444444444	specific
17	single	data	1	5	0.5116279069767442	specific
17	single	data	1	6	0.6764705882352942	specific
17	single	data	1	7	0.5161290322580645	specific
17	single	data	1	8	0.6896551724137931	specific
17	single	data	1	9	0.75	specific
17	single	data	2	1	0.45454545454545453	specific
17	single	data	2	2	0.32142857142857145	specific
17	single	data	2	3	0.358974358974359	specific
17	single	data	2	4	0.5625	specific
17	single	data	2	5	0.5185185185185185	specific
17	single	data	2	6	0.5833333333333334	specific
17	single	data	2	7	0.5483870967741935	specific
17	single	data	2	8	0.75	specific
17	single	data	2	9	0.8148148148148148	specific
17	single	data	3	1	0.34285714285714286	specific
17	single	data	3	2	0.5294117647058824	specific
17	single	data	3	3	0.45161290322580644	specific
17	single	data	3	4	0.3225806451612903	specific
17	single	data	3	5	0.52	specific
17	single	data	3	6	0.6153846153846154	specific
17	single	data	3	7	0.75	specific
17	single	data	3	8	0.6571428571428571	specific
17	single	data	3	9	0.6176470588235294	specific
17	single	data	4	1	0.3142857142857143	specific
17	single	data	4	2	0.32142857142857145	specific
17	single	data	4	3	0.5185185185185185	specific
17	single	data	4	4	0.5151515151515151	specific
17	single	data	4	5	0.6071428571428571	specific
17	single	data	4	6	0.7674418604651163	specific
17	single	data	4	7	0.5428571428571428	specific
17	single	data	4	8	0.5263157894736842	specific
17	single	data	4	9	0.6666666666666666	specific
17	single	data	5	1	0.3235294117647059	specific
17	single	data	5	2	0.5862068965517241	specific
17	single	data	5	3	0.40625	specific
17	single	data	5	4	0.4166666666666667	specific
17	single	data	5	5	0.46875	specific
17	single	data	5	6	0.7	specific
17	single	data	5	7	0.6410256410256411	specific
17	single	data	5	8	0.5	specific
17	single	data	5	9	0.7894736842105263	specific
17	single	data	6	1	0.30303030303030304	specific
17	single	data	6	2	0.3953488372093023	specific
17	single	data	6	3	0.5555555555555556	specific
17	single	data	6	4	0.5161290322580645	specific
17	single	data	6	5	0.5384615384615384	specific
17	single	data	6	6	0.6153846153846154	specific
17	single	data	6	7	0.696969696969697	specific
17	single	data	6	8	0.675	specific
17	single	data	6	9	0.59375	specific
17	single	data	7	1	0.3333333333333333	specific
17	single	data	7	2	0.3939393939393939	specific
17	single	data	7	3	0.30434782608695654	specific
17	single	data	7	4	0.5806451612903226	specific
17	single	data	7	5	0.6486486486486487	specific
17	single	data	7	6	0.6060606060606061	specific
17	single	data	7	7	0.5641025641025641	specific
17	single	data	7	8	0.6285714285714286	specific
17	single	data	7	9	0.6222222222222222	specific
17	single	data	8	1	0.3142857142857143	specific
17	single	data	8	2	0.3103448275862069	specific
17	single	data	8	3	0.43902439024390244	specific
17	single	data	8	4	0.5	specific
17	single	data	8	5	0.7142857142857143	specific
17	single	data	8	6	0.6	specific
17	single	data	8	7	0.6666666666666666	specific
17	single	data	8	8	0.5833333333333334	specific
17	single	data	8	9	0.7666666666666667	specific
17	single	data	9	1	0.2903225806451613	specific
17	single	data	9	2	0.46153846153846156	specific
17	single	data	9	3	0.5217391304347826	specific
17	single	data	9	4	0.5	specific
17	single	data	9	5	0.6470588235294118	specific
17	single	data	9	6	0.5357142857142857	specific
17	single	data	9	7	0.6176470588235294	specific
17	single	data	9	8	0.6388888888888888	specific
17	single	data	9	9	0.6129032258064516	specific
17	single	model	0	1	0.4024874562999188	specific
17	single	model	0	2	0.45565594787687747	specific
17	single	model	0	3	0.5816678097586299	specific
17	single	model	0	4	0.4196291932908745	specific
17	single	model	0	5	0.48012735306971094	specific
17	single	model	0	6	0.6368725315755803	specific
17	single	model	0	7	0.5776326062911235	specific
17	single	model	0	8	0.5772008948757474	specific
17	single	model	0	9	0.6539089013759475	specific
17	single	model	1	1	0.38916227185847224	specific
17	single	model	1	2	0.4891172400183075	specific
17	single	model	1	3	0.4943038181024224	specific
17	single	model	1	4	0.5226035217650828	specific
17	single	model	1	5	0.5155108966754826	specific
17	single	model	1	6	0.5929015315816972	specific
17	single	model	1	7	0.5784956458333338	specific
17	single	model	1	8	0.670284688144339	specific
17	single	model	1	9	0.6627024350125089	specific
17	single	model	2	1	0.35546845395011456	specific
17	single	model	2	2	0.3781030889322795	specific
17	single	model	2	3	0.329342826346147	specific
17	single	model	2	4	0.5820858462290823	specific
17	single	model	2	5	0.5099562680243538	specific
17	single	model	2	6	0.6369347957589311	specific
17	single	model	2	7	0.6249380874868689	specific
17	single	model	2	8	0.7464170924818421	specific
17	single	model	2	9	0.7910128280703469	specific
17	single	model	3	1	0.3521041744934556	specific
17	single	model	3	2	0.4418826708340598	specific
17	single	model	3	3	0.5066906954490514	specific
17	single	model	3	4	0.335639943198707	specific
17	single	model	3	5	0.5048744906324625	specific
17	single	model	3	6	0.5604227744162594	specific
17	single	model	3	7	0.708660060242641	specific
17	single	model	3	8	0.6914625355041147	specific
17	single	model	3	9	0.7160977047330193	specific
17	single	model	4	1	0.3133531748416034	specific
17	single	model	4	2	0.3390002580371698	specific
17	single	model	4	3	0.5295133969140726	specific
17	single	model	4	4	0.44683613750778084	specific
17	single	model	4	5	0.5828441088425941	specific
17	single	model	4	6	0.6806805466706467	specific
17	single	model	4	7	0.6130392936437378	specific
17	single	model	4	8	0.6148984163665636	specific
17	single	model	4	9	0.6692513273100795	specific
17	single	model	5	1	0.36441959293239357	specific
17	single	model	5	2	0.4466747975487308	specific
17	single	model	5	3	0.4883862878682711	specific
17	single	model	5	4	0.38962100036249825	specific
17	single	model	5	5	0.4535498637763651	specific
17	single	model	5	6	0.6141001374383602	specific
17	single	model	5	7	0.664486197956687	specific
17	single	model	5	8	0.6071579501227955	specific
17	single	model	5	9	0.7877283566478577	specific
17	single	model	6	1	0.34511764650069976	specific
17	single	model	6	2	0.3632675262898315	specific
17	single	model	6	3	0.61259232532222	specific
17	single	model	6	4	0.44489422945582946	specific
17	single	model	6	5	0.5306867215465357	specific
17	single	model	6	6	0.6005738764281022	specific
17	single	model	6	7	0.7011743852902727	specific
17	single	model	6	8	0.6747831307660528	specific
17	single	model	6	9	0.6125388678680854	specific
17	single	model	7	1	0.3382420147723577	specific
17	single	model	7	2	0.4162423625654734	specific
17	single	model	7	3	0.3240400869479965	specific
17	single	model	7	4	0.5389379266723411	specific
17	single	model	7	5	0.6019119722500659	specific
17	single	model	7	6	0.5907333715636851	specific
17	single	model	7	7	0.5686486674571902	specific
17	single	model	7	8	0.63376390657764	specific
17	single	model	7	9	0.6635721558291411	specific
17	single	model	8	1	0.33199027309190293	specific
17	single	model	8	2	0.3470055463547977	specific
17	single	model	8	3	0.43906507302579856	specific
17	single	model	8	4	0.580025884078871	specific
17	single	model	8	5	0.644633535836754	specific
17	single	model	8	6	0.5893110241057912	specific
17	single	model	8	7	0.6456597642557783	specific
17	single	model	8	8	0.6424786939054116	specific
17	single	model	8	9	0.6836404510244276	specific
17	single	model	9	1	0.3341436631520869	specific
17	single	model	9	2	0.362047620186983	specific
17	single	model	9	3	0.5114107867117307	specific
17	single	model	9	4	0.45711405991926685	specific
17	single	model	9	5	0.5671373021962315	specific
17	single	model	9	6	0.642115630783958	specific
17	single	model	9	7	0.6719411000881654	specific
17	single	model	9	8	0.6904979543567487	specific
17	single	model	9	9	0.5869107886781524	specific
17	single	model_k1	0	1	0.4024874562999188	specific
17	single	model_k1	0	2	0.45565594787687747	specific
17	single	model_k1	0	3	0.5816678097586299	specific
17	single	model_k1	0	4	0.4196291932908745	specific
17	single	model_k1	0	5	0.48012735306971094	specific
17	single	model_k1	0	6	0.6368725315755803	specific
17	single	model_k1	0	7	0.5776326062911235	specific
17	single	model_k1	0	8	0.5772008948757474	specific
17	single	model_k1	0	9	0.6539089013759475	specific
17	single	model_k1	1	1	0.38916227185847224	specific
17	single	model_k1	1	2	0.4891172400183075	specific
17	single	model_k1	1	3	0.4943038181024224	specific
17	single	model_k1	1	4	0.5226035217650828	specific
17	single	model_k1	1	5	0.5155108966754826	specific
17	single	model_k1	1	6	0.5929015315816972	specific
17	single	model_k1	1	7	0.5784956458333338	specific
17	single	model_k1	1	8	0.670284688144339	specific
17	single	model_k1	1	9	0.6627024350125089	specific
17	single	model_k1	2	1	0.35546845395011456	specific
17	single	model_k1	2	2	0.3781030889322795	specific
17	single	model_k1	2	3	0.329342826346147	specific
17	single	model_k1	2	4	0.5820858462290823	specific
17	single	model_k1	2	5	0.5099562680243538	specific
17	single	model_k1	2	6	0.6369347957589311	specific
17	single	model_k1	2	7	0.6249380874868689	specific
17	single	model_k1	2	8	0.7464170924818421	specific
17	single	model_k1	2	9	0.7910128280703469	specific
17	single	model_k1	3	1	0.3521041744934556	specific
17	single	model_k1	3	2	0.4418826708340598	specific
17	single	model_k1	3	3	0.5066906954490514	specific
17	single	model_k1	3	4	0.335639943198707	specific
17	single	model_k1	3	5	0.5048744906324625	specific
17	single	model_k1	3	6	0.5604227744162594	specific
17	single	model_k1	3	7	0.708660060242641	specific
17	single	model_k1	3	8	0.6914625355041147	specific
17	single	model_k1	3	9	0.7160977047330193	specific
17	single	model_k1	4	1	0.3133531748416034	specific
17	single	model_k1	4	2	0.3390002580371698	specific
17	single	model_k1	4	3	0.5295133969140726	specific
17	single	model_k1	4	4	0.44683613750778084	specific
17	single	model_k1	4	5	0.5828441088425941	specific
17	single	model_k1	4	6	0.6806805466706467	specific
17	single	model_k1	4	7	0.6130392936437378	specific
17	single	model_k1	4	8	0.6148984163665636	specific
17	single	model_k1	4	9	0.6692513273100795	specific
17	single	model_k1	5	1	0.36441959293239357	specific
17	single	model_k1	5	2	0.4466747975487308	specific
17	single	model_k1	5	3	0.4883862878682711	specific
17	single	model_k1	5	4	0.38962100036249825	specific
17	single	model_k1	5	5	0.4535498637763651	specific
17	single	model_k1	5	6	0.6141001374383602	specific
17	single	model_k1	5	7	0.664486197956687	specific
17	single	model_k1	5	8	0.6071579501227955	specific
17	single	model_k1	5	9	0.7877283566478577	specific
17	single	model_k1	6	1	0.34511764650069976	specific
17	single	model_k1	6	2	0.3632675262898315	specific
17	single	model_k1	6	3	0.61259232532222	specific
17	single	model_k1	6	4	0.44489422945582946	specific
17	single	model_k1	6	5	0.5306867215465357	specific
17	single	model_k1	6	6	0.6005738764281022	specific
17	single	model_k1	6	7	0.7011743852902727	specific
17	single	model_k1	6	8	0.6747831307660528	specific
17	single	model_k1	6	9	0.6125388678680854	specific
17	single	model_k1	7	1	0.3382420147723577	specific
17	single	model_k1	7	2	0.4162423625654734	specific
17	single	model_k1	7	3	0.3240400869479965	specific
17	single	model_k1	7	4	0.5389379266723411	specific
17	single	model_k1	7	5	0.6019119722500659	specific
17	single	model_k1	7	6	0.5907333715636851	specific
17	single	model_k1	7	7	0.5686486674571902	specific
17	single	model_k1	7	8	0.63376390657764	specific
17	single	model_k1	7	9	0.6635721558291411	specific
17	single	model_k1	8	1	0.33199027309190293	specific
17	single	model_k1	8	2	0.3470055463547977	specific
17	single	model_k1	8	3	0.43906507302579856	specific
17	single	model_k1	8	4	0.580025884078871	specific
17	single	model_k1	8	5	0.644633535836754	specific
17	single	model_k1	8	6	0.5893110241057912	specific
17	single	model_k1	8	7	0.6456597642557783	specific
17	single	model_k1	8	8	0.6424786939054116	specific
17	single	model_k1	8	9	0.6836404510244276	specific
17	single	model_k1	9	1	0.3341436631520869	specific
17	single	model_k1	9	2	0.362047620186983	specific
17	single	model_k1	9	3	0.5114107867117307	specific
17	single	model_k1	9	4	0.45711405991926685	specific
17	single	model_k1	9	5	0.5671373021962315	specific
17	single	model_k1	9	6	0.642115630783958	specific
17	single	model_k1	9	7	0.6719411000881654	specific
17	single	model_k1	9	8	0.6904979543567487	specific
17	single	model_k1	9	9	0.5869107886781524	specific
18	dual	data	0	1	0.4722222222222222	specific
18	dual	data	0	2	0.5185185185185185	specific
18	dual	data	0	3	0.43333333333333335	specific
18	dual	data	0	4	0.47058823529411764	specific
18	dual	data	0	5	0.4782608695652174	specific
18	dual	data	0	6	0.3939393939393939	specific
18	dual	data	0	7	0.5121951219512195	specific
18	dual	data	0	8	0.5121951219512195	specific
18	dual	data	0	9	0.6285714285714286	specific
18	dual	data	1	1	0.3333333333333333	specific
18	dual	data	1	2	0.40625	specific
18	dual	data	1	3	0.45454545454545453	specific
18	dual	data	1	4	0.5333333333333333	specific
18	dual	data	1	5	0.3793103448275862	specific
18	dual	data	1	6	0.6111111111111112	specific
18	dual	data	1	7	0.5641025641025641	specific
18	dual	data	1	8	0.5833333333333334	specific
18	dual	data	1	9	0.6052631578947368	specific
18	dual	data	2	1	0.2631578947368421	specific
18	dual	data	2	2	0.3023255813953488	specific
18	dual	data	2	3	0.4594594594594595	specific
18	dual	data	2	4	0.46153846153846156	specific
18	dual	data	2	5	0.5161290322580645	specific
18	dual	data	2	6	0.45161290322580644	specific
18	dual	data	2	7	0.45714285714285713	specific
18	dual	data	2	8	0.5882352941176471	specific
18	dual	data	2	9	0.72	specific
18	dual	data	3	1	0.5	specific
18	dual	data	3	2	0.45714285714285713	specific
18	dual	data	3	3	0.4090909090909091	specific
18	dual	data	3	4	0.6363636363636364	specific
18	dual	data	3	5	0.4	specific
18	dual	data	3	6	0.37037037037037035	specific
18	dual	data	3	7	0.5918367346938775	specific
18	dual	data	3	8	0.5714285714285714	specific
18	dual	data	3	9	0.59375	specific
18	dual	data	4	1	0.3448275862068966	specific
18	dual	data	4	2	0.4166666666666667	specific
18	dual	data	4	3	0.4375	specific
18	dual	data	4	4	0.5263157894736842	specific
18	dual	data	4	5	0.47619047619047616	specific
18	dual	data	4	6	0.38235294117647056	specific
18	dual	data	4	7	0.5	specific
18	dual	data	4	8	0.6176470588235294	specific
18	dual	data	4	9	0.6	specific
18	dual	data	5	1	0.43333333333333335	specific
18	dual	data	5	2	0.4473684210526316	specific
18	dual	data	5	3	0.37142857142857144	specific
18	dual	data	5	4	0.38235294117647056	specific
18	dual	data	5	5	0.5365853658536586	specific
18	dual	data	5	6	0.42857142857142855	specific
18	dual	data	5	7	0.5714285714285714	specific
18	dual	data	5	8	0.5483870967741935	specific
18	dual	data	5	9	0.8214285714285714	specific
18	dual	data	6	1	0.2916666666666667	specific
18	dual	data	6	2	0.45454545454545453	specific
18	dual	data	6	3	0.5294117647058824	specific
18	dual	data	6	4	0.36	specific
18	dual	data	6	5	0.5405405405405406	specific
18	dual	data	6	6	0.6363636363636364	specific
18	dual	data	6	7	0.631578947368421	specific
18	dual	data	6	8	0.6888888888888889	specific
18	dual	data	6	9	0.7741935483870968	specific
18	dual	data	7	1	0.4	specific
18	dual	data	7	2	0.40625	specific
18	dual	data	7	3	0.3888888888888889	specific
18	dual	data	7	4	0.32142857142857145	specific
18	dual	data	7	5	0.46875	specific
18	dual	data	7	6	0.6216216216216216	specific
18	dual	data	7	7	0.5263157894736842	specific
18	dual	data	7	8	0.6666666666666666	specific
18	dual	data	7	9	0.7307692307692307	specific
18	dual	data	8	1	0.1724137931034483	specific
18	dual	data	8	2	0.2702702702702703	specific
18	dual	data	8	3	0.7037037037037037	specific
18	dual	data	8	4	0.5	specific
18	dual	data	8	5	0.5862068965517241	specific
18	dual	data	8	6	0.6176470588235294	specific
18	dual	data	8	7	0.47368421052631576	specific
18	dual	data	8	8	0.5384615384615384	specific
18	dual	data	8	9	0.6666666666666666	specific
18	dual	data	9	1	0.34375	specific
18	dual	data	9	2	0.21052631578947367	specific
18	dual	data	9	3	0.4642857142857143	specific
18	dual	data	9	4	0.3888888888888889	specific
18	dual	data	9	5	0.4090909090909091	specific
18	dual	data	9	6	0.6111111111111112	specific
18	dual	data	9	7	0.41379310344827586	specific
18	dual	data	9	8	0.625	specific
18	dual	data	9	9	0.7659574468085106	specific
18	dual	model	0	1	0.44131088599112717	specific
18	dual	model	0	2	0.3884973231485742	specific
18	dual	model	0	3	0.4247424007686341	specific
18	dual	model	0	4	0.47767531372694677	specific
18	dual	model	0	5	0.5378910069616201	specific
18	dual	model	0	6	0.5323632664392355	specific
18	dual	model	0	7	0.5535677601925616	specific
18	dual	model	0	8	0.5811851242883612	specific
18	dual	model	0	9	0.6785152216152958	specific
18	dual	model	1	1	0.3520919353539098	specific
18	dual	model	1	2	0.33942344905422694	specific
18	dual	model	1	3	0.42804052182388547	specific
18	dual	model	1	4	0.4391133366059632	specific
18	dual	model	1	5	0.4986739778508353	specific
18	dual	model	1	6	0.5180369031507472	specific
18	dual	model	1	7	0.5533486527161767	specific
18	dual	model	1	8	0.7018739129046537	specific
18	dual	model	1	9	0.637459347609215	specific
18	dual	model	2	1	0.3526569936556738	specific
18	dual	model	2	2	0.36089141717510537	specific
18	dual	model	2	3	0.39103846313751256	specific
18	dual	model	2	4	0.4213342974006205	specific
18	dual	model	2	5	0.5084278614865206	specific
18	dual	model	2	6	0.5436798915561041	specific
18	dual	model	2	7	0.506874616446183	specific
18	dual	model	2	8	0.6179098283110265	specific
18	dual	model	2	9	0.6009995900942721	specific
18	dual	model	3	1	0.36470163665909633	specific
18	dual	model	3	2	0.38962562485508734	specific
18	dual	model	3	3	0.39148117865487914	specific
18	dual	model	3	4	0.5765657958938325	specific
18	dual	model	3	5	0.46576954051717434	specific
18	dual	model	3	6	0.5318960291989367	specific
18	dual	model	3	7	0.5728138670248198	specific
18	dual	model	3	8	0.7056255164470866	specific
18	dual	model	3	9	0.612789660611631	specific
18	dual	model	4	1	0.3124327507222756	specific
18	dual	model	4	2	0.29550922912039496	specific
18	dual	model	4	3	0.37602931551674523	specific
18	dual	model	4	4	0.47047945201258257	specific
18	dual	model	4	5	0.49669098772875014	specific
18	dual	model	4	6	0.4518180235555319	specific
18	dual	model	4	7	0.5148414760280418	specific
18	dual	model	4	8	0.6486755575148556	specific
18	dual	model	4	9	0.5893148946838712	specific
18	dual	model	5	1	0.4293795937523315	specific
18	dual	model	5	2	0.41942491166753576	specific
18	dual	model	5	3	0.36417041121054905	specific
18	dual	model	5	4	0.3513816103762838	specific
18	dual	model	5	5	0.4762544457069342	specific
18	dual	model	5	6	0.5090406382745487	specific
18	dual	model	5	7	0.6144051542602098	specific
18	dual	model	5	8	0.6191085204795266	specific
18	dual	model	5	9	0.6618906017195141	specific
18	dual	model	6	1	0.28762572665941993	specific
18	dual	model	6	2	0.4050937200336451	specific
18	dual	model	6	3	0.5436979541170085	specific
18	dual	model	6	4	0.36917654617245044	specific
18	dual	model	6	5	0.5441021280377111	specific
18	dual	model	6	6	0.6405219563078932	specific
18	dual	model	6	7	0.5415776664948443	specific
18	dual	model	6	8	0.5940776881331201	specific
18	dual	model	6	9	0.6281127458179543	specific
18	dual	model	7	1	0.28776767411166504	specific
18	dual	model	7	2	0.40589612548303766	specific
18	dual	model	7	3	0.41608678985386544	specific
18	dual	model	7	4	0.5032820798261222	specific
18	dual	model	7	5	0.5883965035180545	specific
18	dual	model	7	6	0.45739362754282215	specific
18	dual	model	7	7	0.6104658532498354	specific
18	dual	model	7	8	0.6051889890623245	specific
18	dual	model	7	9	0.6210987663734513	specific
18	dual	model	8	1	0.3450233013028464	specific
18	dual	model	8	2	0.3733768658800516	specific
18	dual	model	8	3	0.561325483834934	specific
18	dual	model	8	4	0.4793936040036531	specific
18	dual	model	8	5	0.5540250918628163	specific
18	dual	model	8	6	0.5622392827760734	specific
18	dual	model	8	7	0.5211329618126793	specific
18	dual	model	8	8	0.5436932535316282	specific
18	dual	model	8	9	0.6059439626370484	specific
18	dual	model	9	1	0.3747510825026053	specific
18	dual	model	9	2	0.4070361240605855	specific
18	dual	model	9	3	0.4944886589824634	specific
18	dual	model	9	4	0.4445870953729965	specific
18	dual	model	9	5	0.4652455483062781	specific
18	dual	model	9	6	0.4969957617356376	specific
18	dual	model	9	7	0.5916738728984314	specific
18	dual	model	9	8	0.649631666061895	specific
18	dual	model	9	9	0.6328373093532365	specific
18	dual	model_k1	0	1	0.44131088599112717	specific
18	dual	model_k1	0	2	0.3884973231485742	specific
18	dual	model_k1	0	3	0.4247424007686341	specific
18	dual	model_k1	0	4	0.47767531372694677	specific
18	dual	model_k1	0	5	0.5378910069616201	specific
18	dual	model_k1	0	6	0.5323632664392355	specific
18	dual	model_k1	0	7	0.5535677601925616	specific
18	dual	model_k1	0	8	0.5811851242883612	specific
18	dual	model_k1	0	9	0.6785152216152958	specific
18	dual	model_k1	1	1	0.3520919353539098	specific
18	dual	model_k1	1	2	0.33942344905422694	specific
18	dual	model_k1	1	3	0.42804052182388547	specific
18	dual	model_k1	1	4	0.4391133366059632	specific
18	dual	model_k1	1	5	0.4986739778508353	specific
18	dual	model_k1	1	6	0.5180369031507472	specific
18	dual	model_k1	1	7	0.5533486527161767	specific
18	dual	model_k1	1	8	0.7018739129046537	specific
18	dual	model_k1	1	9	0.637459347609215	specific
18	dual	model_k1	2	1	0.3526569936556738	specific
18	dual	model_k1	2	2	0.36089141717510537	specific
18	dual	model_k1	2	3	0.39103846313751256	specific
18	dual	model_k1	2	4	0.4213342974006205	specific
18	dual	model_k1	2	5	0.5084278614865206	specific
18	dual	model_k1	2	6	0.5436798915561041	specific
18	dual	model_k1	2	7	0.506874616446183	specific
18	dual	model_k1	2	8	0.6179098283110265	specific
18	dual	model_k1	2	9	0.6009995900942721	specific
18	dual	model_k1	3	1	0.36470163665909633	specific
18	dual	model_k1	3	2	0.38962562485508734	specific
18	dual	model_k1	3	3	0.39148117865487914	specific
18	dual	model_k1	3	4	0.5765657958938325	specific
18	dual	model_k1	3	5	0.46576954051717434	specific
18	dual	model_k1	3	6	0.5318960291989367	specific
18	dual	model_k1	3	7	0.5728138670248198	specific
18	dual	model_k1	3	8	0.7056255164470866	specific
18	dual	model_k1	3	9	0.612789660611631	specific
18	dual	model_k1	4	1	0.3124327507222756	specific
18	dual	model_k1	4	2	0.29550922912039496	specific
18	dual	model_k1	4	3	0.37602931551674523	specific
18	dual	model_k1	4	4	0.47047945201258257	specific
18	dual	model_k1	4	5	0.49669098772875014	specific
18	dual	model_k1	4	6	0.4518180235555319	specific
18	dual	model_k1	4	7	0.5148414760280418	specific
18	dual	model_k1	4	8	0.6486755575148556	specific
18	dual	model_k1	4	9	0.5893148946838712	specific
18	dual	model_k1	5	1	0.4293795937523315	specific
18	dual	model_k1	5	2	0.41942491166753576	specific
18	dual	model_k1	5	3	0.36417041121054905	specific
18	dual	model_k1	5	4	0.3513816103762838	specific
18	dual	model_k1	5	5	0.4762544457069342	specific
18	dual	model_k1	5	6	0.5090406382745487	specific
18	dual	model_k1	5	7	0.6144051542602098	specific
18	dual	model_k1	5	8	0.6191085204795266	specific
18	dual	model_k1	5	9	0.6618906017195141	specific
18	dual	model_k1	6	1	0.28762572665941993	specific
18	dual	model_k1	6	2	0.4050937200336451	specific
18	dual	model_k1	6	3	0.5436979541170085	specific
18	dual	model_k1	6	4	0.36917654617245044	specific
18	dual	model_k1	6	5	0.5441021280377111	specific
18	dual	model_k1	6	6	0.6405219563078932	specific
18	dual	model_k1	6	7	0.5415776664948443	specific
18	dual	model_k1	6	8	0.5940776881331201	specific
18	dual	model_k1	6	9	0.6281127458179543	specific
18	dual	model_k1	7	1	0.28776767411166504	specific
18	dual	model_k1	7	2	0.40589612548303766	specific
18	dual	model_k1	7	3	0.41608678985386544	specific
18	dual	model_k1	7	4	0.5032820798261222	specific
18	dual	model_k1	7	5	0.5883965035180545	specific
18	dual	model_k1	7	6	0.45739362754282215	specific
18	dual	model_k1	7	7	0.6104658532498354	specific
18	dual	model_k1	7	8	0.6051889890623245	specific
18	dual	model_k1	7	9	0.6210987663734513	specific
18	dual	model_k1	8	1	0.3450233013028464	specific
18	dual	model_k1	8	2	0.3733768658800516	specific
18	dual	model_k1	8	3	0.561325483834934	specific
18	dual	model_k1	8	4	0.4793936040036531	specific
18	dual	model_k1	8	5	0.5540250918628163	specific
18	dual	model_k1	8	6	0.5622392827760734	specific
18	dual	model_k1	8	7	0.5211329618126793	specific
18	dual	model_k1	8	8	0.5436932535316282	specific
18	dual	model_k1	8	9	0.6059439626370484	specific
18	dual	model_k1	9	1	0.3747510825026053	specific
18	dual	model_k1	9	2	0.4070361240605855	specific
18	dual	model_k1	9	3	0.4944886589824634	specific
18	dual	model_k1	9	4	0.4445870953729965	specific
18	dual	model_k1	9	5	0.4652455483062781	specific
18	dual	model_k1	9	6	0.4969957617356376	specific
18	dual	model_k1	9	7	0.5916738728984314	specific
18	dual	model_k1	9	8	0.649631666061895	specific
18	dual	model_k1	9	9	0.6328373093532365	specific
18	single	data	0	1	0.4444444444444444	specific
18	single	data	0	2	0.5925925925925926	specific
18	single	data	0	3	0.5	specific
18	single	data	0	4	0.4117647058823529	specific
18	single	data	0	5	0.43478260869565216	specific
18	single	data	0	6	0.45454545454545453	specific
18	single	data	0	7	0.5853658536585366	specific
18	single	data	0	8	0.7317073170731707	specific
18	single	data	0	9	0.7428571428571429	specific
18	single	data	1	1	0.2222222222222222	specific
18	single	data	1	2	0.40625	specific
18	single	data	1	3	0.48484848484848486	specific
18	single	data	1	4	0.3	specific
18	single	data	1	5	0.7241379310344828	specific
18	single	data	1	6	0.5833333333333334	specific
18	single	data	1	7	0.6153846153846154	specific
18	single	data	1	8	0.6388888888888888	specific
18	single	data	1	9	0.868421052631579	specific
18	single	data	2	1	0.631578947368421	specific
18	single	data	2	2	0.4418604651162791	specific
18	single	data	2	3	0.4864864864864865	specific
18	single	data	2	4	0.46153846153846156	specific
18	single	data	2	5	0.5161290322580645	specific
18	single	data	2	6	0.5161290322580645	specific
18	single	data	2	7	0.6	specific
18	single	data	2	8	0.6176470588235294	specific
18	single	data	2	9	0.76	specific
18	single	data	3	1	0.40476190476190477	specific
18	single	data	3	2	0.4857142857142857	specific
18	single	data	3	3	0.45454545454545453	specific
18	single	data	3	4	0.5151515151515151	specific
18	single	data	3	5	0.6	specific
18	single	data	3	6	0.4444444444444444	specific
18	single	data	3	7	0.6122448979591837	specific
18	single	data	3	8	0.6	specific
18	single	data	3	9	0.84375	specific
18	single	data	4	1	0.20689655172413793	specific
18	single	data	4	2	0.4166666666666667	specific
18	single	data	4	3	0.5625	specific
18	single	data	4	4	0.5526315789473685	specific
18	single	data	4	5	0.5	specific
18	single	data	4	6	0.5882352941176471	specific
18	single	data	4	7	0.6875	specific
18	single	data	4	8	0.7058823529411765	specific
18	single	data	4	9	0.6857142857142857	specific
18	single	data	5	1	0.36666666666666664	specific
18	single	data	5	2	0.39473684210526316	specific
18	single	data	5	3	0.5428571428571428	specific
18	single	data	5	4	0.5882352941176471	specific
18	single	data	5	5	0.6097560975609756	specific
18	single	data	5	6	0.5142857142857142	specific
