subject	stream	loss	BIC	AIC	bias	kappa	leakage	noise	bias0	kappa0	leakage0	noise0	x0_type	method
24	single	392.7500073843574	409.861354808326	398.7500073843574	0.12549880760663487	0.5381975019490955	0.0	1.3290633902862559	-0.1	0.8	0.0	0.5	specific	Nelder-Mead
25	dual	413.9736572735471	431.08500469751567	419.9736572735471	-0.0337354813458728	5.0	0.0	3.0	-0.3	0.8	0.0	0.8	specific	Nelder-Mead
25	single	390.65727609569547	407.76862351966406	396.65727609569547	-0.10195554319231938	1.3748863362189294	0.0	1.0594524887896926	-0.3	0.4	0.0	1.0	specific	Nelder-Mead
26	dual	400.0022918745992	417.1136392985678	406.0022918745992	0.1631380910224275	0.23491738259758255	0.0	1.8366855929795536	0.3	2.0	0.0	0.9	specific	Nelder-Mead
26	single	394.84873086342327	411.96007828739187	400.84873086342327	0.5	1.4532477090537483	0.0	1.54491789899639	0.4	1.6	0.0	0.5	specific	Nelder-Mead
27	dual	412.8988119845215	430.0101594084901	418.8988119845215	0.01198409124886127	5.0	0.0	2.3557564903433637	0.2	1.8	0.0	0.30000000000000004	specific	Nelder-Mead
27	single	396.5975291646409	413.7088765886095	402.5975291646409	0.5	0.9562428924747175	0.0	1.5328778942253938	-0.3	1.4000000000000001	0.0	0.1	specific	Nelder-Mead
28	dual	409.94407799352035	427.05542541748895	415.94407799352035	0.25000042108224696	0.1024179614909993	0.0	3.0	0.1	1.2	0.0	0.5	specific	Nelder-Mead
28	single	405.54727524560644	422.65862266957504	411.54727524560644	0.5	1.6669978999348247	0.0	2.733838531446552	-0.3	1.2	0.0	0.2	specific	Nelder-Mead
29	dual	414.5405552717022	431.6519026956708	420.5405552717022	-0.5	1.0031155280156316	0.0	3.0	-0.1	0.4	0.0	0.4	specific	Nelder-Mead
29	single	387.6473050902989	404.7586525142675	393.6473050902989	0.23600478441927278	0.2075270028131871	0.0	1.369152565685435	0.2	1.0	0.0	0.7000000000000001	specific	Nelder-Mead
30	dual	408.65943301324825	425.77078043721684	414.65943301324825	0.07156642583245088	5.0	0.0	1.668844157188004	-0.4	1.8	0.0	0.30000000000000004	specific	Nelder-Mead
30	single	392.5619497560872	409.6732971800558	398.5619497560872	-0.058604102303223646	0.3923737954780305	0.0	1.3615723777407962	-0.1	1.6	0.0	0.30000000000000004	specific	Nelder-Mead
31	dual	405.69858973780197	422.80993716177056	411.69858973780197	0.06403493822315937	5.0	0.0	1.439587494825177	-0.3	1.8	0.0	0.5	specific	Nelder-Mead
31	single	403.4840068202962	420.5953542442648	409.4840068202962	1.580699882197029e-46	0.006238347045665853	0.0	2.325614799601909	-0.1	0.2	0.0	0.5	specific	Nelder-Mead
32	dual	404.8851718755341	421.9965192995027	410.8851718755341	0.04850559688929447	1.6061352642972002	0.0	1.529474006916569	0.4	1.4000000000000001	0.0	0.1	specific	Nelder-Mead
32	single	388.4117421716167	405.5230895955853	394.4117421716167	0.22008747937959383	0.05046177439458073	0.0	1.5461450580359264	0.3	1.0	0.0	0.8	specific	Nelder-Mead
